sumtime,abscissa,total,meanv,meanv1,meanv2,meanv3,meana,meana1,meana2,meana3,standardv,standarda,label
858,42,27,137.2828743326,396.4665032680,27.3495788273,22.3532594856,10250.2956532059,30762.5255644197,1494.2327498224,1056.7025586770,200.9081325478,18719.2462560086,1
741,54,31,104.0050726954,246.6013071895,34.9547605698,30.4591503268,6162.1480594702,14883.0471186296,1885.6688088945,1717.7282508864,118.5428253616,7194.8234057387,1
716,114,33,197.0605200338,471.4849624060,129.2537233473,29.8549783550,11650.7053190040,28076.0643631106,7478.6825613772,1727.5100963250,250.6298996069,15396.0008981995,1
3218,140,48,45.8974916405,53.0795228839,41.6759078817,49.0567097082,753.5265950925,869.0173164356,653.7640038057,838.2686777152,12.2182245566,376.4120793950,0
910,188,36,327.3097997634,837.0543672014,152.8907496013,51.4951551716,21346.5658615907,55737.8918219100,9218.0504840650,2964.9490718135,446.2221203606,31961.5185222576,1
742,62,37,152.3281888647,403.2426859633,31.2604742752,22.4814063556,10486.0045091636,28227.4813747213,1978.0412284428,1252.4909243266,211.6964479338,16944.5873540914,1
640,100,28,232.9882387250,620.1434277415,48.6830253987,30.1382630347,13700.3183484255,36501.4042260574,2934.5954759634,1664.9553432556,306.7427562183,17953.6325474452,1
393,31,22,76.3042040223,100.5610290093,85.1559714795,43.1956115780,4715.3973350707,6691.5809735618,4832.1068284441,2622.5042032063,76.0409611096,5123.2260920232,1
1802,161,50,393.5222826703,561.3153594771,606.1051804538,37.7414507470,23447.3323093417,33740.1146460763,35281.1631803479,2786.1773709348,480.7940757255,28882.2719487982,1
2817,112,38,40.8372809358,49.1981668712,36.9358580598,39.7809246212,588.1211491962,726.4000290464,519.8128317531,567.1606825553,9.5940434366,289.2473983834,0
307,195,17,728.6907142243,1827.0553835569,445.1960784314,59.5588235294,44948.2490040761,112670.9140179650,27614.0667051134,3549.4160899654,720.1829903672,46135.1555168187,1
1365,109,21,87.9116026726,82.3690947871,68.8024169017,141.8671638867,1535.5193156216,1446.4040142816,1143.5003212399,2528.4933832172,42.0216781707,1018.3103809917,0
1409,111,20,80.3790292663,64.7607037414,83.0840769260,106.6888120093,1202.8293362350,951.4635134944,1462.6922792683,1394.8037719815,39.9906609800,756.5558872441,0
1246,173,19,148.8832136390,135.0625142277,130.0839106546,181.5032160347,2484.0031323635,2375.6342598356,1917.3499687620,3159.0251684930,96.6629330913,2050.3850842574,0
730,184,25,550.7385037348,1298.3193277311,298.8664215686,55.0297619048,33445.8179602179,79100.9418473272,17885.6864947777,3350.8255385488,605.7905916633,36637.0456592746,0
2684,86,104,228.0415006111,322.9527104960,301.8285680548,66.0503262417,13455.8756599481,19315.2049362613,17524.8115992136,3923.3714931914,299.3334285898,18005.0790784223,0
1012,220,39,356.9992189986,878.4555109923,231.8559368192,20.1860790176,25202.8983915779,64952.9558383766,13912.0976663178,944.1247353023,477.8990264341,42646.7531552939,1
1275,153,45,526.4346456657,411.9914632520,1107.1917138949,135.3257092311,31815.3764314187,25751.1908435955,65291.3896168018,8948.6026097759,607.0856033930,36629.4844052419,1
345,51,16,183.4463717111,481.3097033685,44.7647058824,24.2647058824,11283.5687209980,29962.8731180113,2414.5415224914,1473.2915224914,203.8431557584,12864.5536193108,1
862,174,42,152.2281795479,316.1201857469,111.4666556040,52.5174172233,9614.0305785330,19522.3476746129,6723.0993278566,4075.7263605962,127.5010070481,8070.9036066820,0
1500,144,23,99.3204590198,73.8336214868,91.4964393777,146.8199531978,1598.1739192510,1218.1767455876,1543.4138004790,2261.2417715794,50.4480555856,993.5597315700,0
1506,120,82,88.4936937738,97.5453761752,66.1304645315,101.8052406148,5553.5485918366,6659.0893046520,3923.9253205560,6077.6311503017,64.7614271204,4744.6714084554,1
1623,225,58,260.3160053523,520.0148203326,218.7726575110,42.1605382132,16382.0346085499,33154.2813515913,13505.7316440277,2486.0908300306,228.1081957350,15226.7914688965,1
476,239,28,123.9105024726,256.4192343604,35.7189542484,79.5933188090,8248.6227009161,17904.4044088224,2065.9025374856,4775.5611564403,118.3449268497,9333.0514700120,0
708,97,27,219.8987522841,539.9903711485,146.3687247949,28.3118489801,14478.4705656698,36978.4552403478,8779.7874362501,1296.7866618289,249.6163715896,19097.9373714066,1
742,99,37,152.3281888647,403.2426859633,31.2604742752,22.4814063556,10486.0045091636,28227.4813747213,1978.0412284428,1252.4909243266,211.6964479338,16944.5873540914,0
1004,43,15,41.7184935974,59.7940185186,34.4711236660,51.7495854063,651.0782565808,812.6929708708,538.1005049687,927.9804221934,14.5877366889,339.4976109822,0
879,108,32,209.8636619291,413.4803921569,162.8594771242,74.2374826993,13423.6831689020,27299.2959438677,9854.3655752061,4459.7563045223,219.6919495928,16714.0912082594,1
734,99,35,267.3279366630,669.2689835105,147.1999405823,9.8174255928,16027.0457185293,40361.2046512037,8863.1406092839,313.7960513302,293.0643596690,17990.1518890174,0
783,188,42,262.4234919866,669.3766372946,103.9615613145,54.3051222719,15794.7300048220,40034.9667258032,6544.8192673408,3234.3624836024,375.6214000170,22346.9439652904,1
790,104,24,405.0615898533,1137.8151260504,166.6316526611,26.4698736638,31620.7737241483,92182.4023727138,10279.7544671463,1434.6711109128,487.8853450600,52202.0989138226,0
2804,128,77,297.6866461197,356.7066736534,237.0826833297,311.1780472209,17627.4616983879,21392.3875626388,14453.2868561355,17741.8091443248,382.6982889757,23502.6004213278,1
948,42,38,61.6454240193,122.6107636541,32.7856480430,34.6769790292,3816.7040900545,7102.8043498966,2529.2942850339,2136.0723094043,88.4232594606,5584.9667683743,1
344,134,22,379.1885946298,824.8556998557,198.6227824463,114.0873015873,23504.9162376228,51440.0367202283,12054.4849203298,7020.2270723104,309.4496419941,18820.4735962967,1
849,176,45,237.7489341320,553.8506191950,142.9011756218,50.4591410267,14398.7608101400,33910.7496662915,8540.6003601994,2801.8982339492,261.2543075214,16327.0197526869,1
1724,183,26,111.1114120644,76.3734324682,98.8479100657,172.0018201674,1825.8745507079,1252.4192738109,1607.1627354690,2846.2759616824,61.2274599133,1311.6538245990,0
602,235,32,481.6684331390,1180.1715686275,144.0441176471,168.9564564565,34831.6355984588,89159.8403658849,8669.2958637704,10148.9341255670,635.9151559791,63568.8331944058,1
1162,146,51,171.5582274645,362.2651143791,143.6631944444,30.1911520030,10296.9833612951,21916.3444415075,8700.9449323711,1560.7836301687,143.8552654087,8863.4168938609,1
1061,74,45,98.0071282063,255.2515236864,25.1780936946,27.5927855531,5971.1180908574,15812.9621495323,1383.1743711294,1570.2346220329,154.2747982814,9594.9257725290,1
1314,125,68,106.9344322118,243.5977421272,55.5444147356,26.5217957824,6435.4842506937,14412.9795164253,3707.4892159775,1478.5060310735,151.7042158305,9126.0024028832,1
671,62,28,154.3032583245,329.6079827943,124.2903919203,9.0114002590,10232.8023582099,23075.0659644117,7408.9306103861,214.4104998318,193.5633622462,13733.5143471686,0
430,32,20,111.9984235615,278.6511826953,32.0261437908,43.9843481252,8022.1114783818,20776.5877547461,2058.1827502243,2568.5825099055,135.5948925887,11105.5944338289,1
4882,211,71,44.9209471843,52.9239953941,40.0654887927,43.7264420262,710.5984386080,894.7338698840,588.3539395158,679.6030907113,10.5918312914,318.9946803271,0
503,96,24,236.8180602381,527.9516192442,110.3874883287,139.7773760667,14149.0349166221,31647.2085483992,6601.5684596279,8240.9091465885,203.8138183717,12587.1470034207,1
846,208,26,505.2453276485,1089.8967760181,428.6764705882,60.3184022953,31467.2919207862,68964.3432597471,25838.1992502884,3532.7447424213,415.7175510340,27737.1877241632,1
3248,186,48,60.9900024756,70.0328046418,59.8313908808,61.2378122344,994.3023764798,1133.4086651749,1001.1806070410,980.8915074207,15.9382651120,468.5760086573,0
2032,163,28,82.8784129551,103.2948781155,69.0893778134,76.2509829364,1218.8027983895,1507.0879103500,913.4077274112,1235.9127574072,20.4592967783,602.3748721959,0
1220,119,18,102.5189178825,121.3656611935,104.1635220126,123.0351375943,1605.1245031216,1517.8184548592,1945.6849017048,1993.9199540495,26.1833102564,734.0640249302,0
1815,184,27,104.2021064031,140.0270696633,98.4635972275,100.1661789193,1640.1524427919,2346.6544293836,1651.2899253961,1332.5510842941,24.0719732677,719.0517452296,0
201,236,13,1145.2302631579,2281.1769005848,1026.0416666667,128.4722222222,69464.2542256592,138068.2063498170,62970.1967592593,7354.3595679012,814.2847002779,52102.9466715432,1
559,150,27,455.2484555200,1079.1908051099,286.3839285714,113.9827467587,29084.9550370370,71371.6476894306,17058.3780387155,6096.0781422244,445.6450393146,32556.6993765784,0
1664,184,23,114.2125031241,96.3319017233,106.0972295492,156.5244499745,1630.1855936096,1348.5780791563,1592.4737983233,2182.3885595793,46.5136164260,890.7887893485,0
1000,86,50,177.2725323896,419.1337335373,90.8146208045,32.9487761013,11118.4764567510,26849.5354845198,5356.4307055983,1844.3679586818,213.3905972588,13830.3328177087,0
831,207,39,315.4695430010,859.6061278047,113.1195533769,26.2612049884,19499.9026951505,53689.9989275137,6681.2772108662,1378.4157295968,477.2011269430,29573.5753134612,1
656,117,31,239.4072177954,635.2766106443,66.6698987287,16.2751440133,16290.4188892913,44087.3336671270,4097.3644775619,686.5585231849,306.1454841552,23803.2759698279,1
1423,130,21,96.5400117486,95.1716559702,73.2317620589,153.3966211330,1570.1150616659,1500.7614781218,1101.7974873292,2631.1579067687,39.8186451764,1037.2226237729,0
4456,126,64,29.7776348264,32.7954205016,26.7071234134,29.8303605642,473.7597498922,521.8280509397,395.2874213665,504.1637773703,7.6892756769,237.9958907732,0
685,67,11,100.6335276608,191.9920431941,67.6954732510,75.7575757576,1672.9813449284,3325.2791525200,1003.7849921252,1247.5403384494,39.7965139810,908.3543658992,0
743,83,37,112.1841092022,255.9734791352,53.6192810458,26.9595674257,6913.8623615590,15945.3272496911,3173.1998109701,1623.0600240159,182.0070349833,11731.4235295815,0
342,182,16,472.1926548397,1132.6563958917,258.8235294118,25.0980392157,29245.2129181375,70194.5007305755,15960.2076124567,1580.9304113802,466.8832984103,29975.5060771906,0
216,93,14,495.7264957265,970.4861111111,434.7426470588,205.8823529412,29912.7842019999,59015.7214506173,26090.1005622837,12110.7266435986,255.9848867581,15204.1714826450,0
754,92,28,207.9473317263,468.9005721488,127.1786492375,27.7627737927,12338.9006901590,27907.1403507854,7675.8894371111,1433.6722825805,351.1077949763,19986.8316355581,1
1939,209,27,110.5612848731,98.2240113001,96.8112306928,164.2889338448,1595.6457585282,1614.9515233809,1334.0035118693,2236.8936799663,52.6801755264,900.4139434113,0
775,213,32,221.1886941257,636.7507002801,28.4062590553,20.5279924541,14701.5636794470,42920.8428469427,1523.3972724573,1130.6072868858,371.4030128622,26512.2319380372,0
699,56,33,216.8162949520,620.7924836601,46.0953346856,26.9243255007,12888.0684699238,37203.4907781195,2719.4683479463,1318.8599776904,350.9901747201,21144.2092773688,0
653,35,27,105.7438630465,276.1138578995,37.2228146488,30.3308823529,5936.2408996864,15496.6201378936,1954.5483829729,1841.6144031142,158.7099639631,8584.2359687145,1
592,33,28,71.8992371005,157.5871459695,35.3602552132,22.7503101187,4982.4577620431,11563.6184266735,2263.6833872983,1120.0714721574,81.3746315273,6686.4386115586,1
4922,223,101,274.2551455966,379.9465240642,265.9811500659,185.1485246474,16189.1577046869,22990.0036366299,14926.4090054207,11141.6410085158,254.1939225171,16316.3524078199,1
656,59,29,141.2426515202,371.4759025518,44.9955908289,22.9500891266,8756.8186608461,23164.7930586356,2768.7276042104,1309.9151708974,198.3296095877,12456.1442082578,0
638,120,39,69.4533434334,105.8084344849,61.0498366013,53.0773164529,4848.0143159438,8460.5814457228,3735.7576813405,3155.7062067586,55.8303743209,6514.1428843173,0
617,83,32,147.7782373633,350.1887684899,59.8559875928,48.0677797435,8786.9388392909,20887.0206318621,3444.5485718294,2907.9411981103,146.0020547977,8622.5283050293,1
164,108,11,591.6141456583,1486.5896358543,463.2352941176,22.2222222222,36609.2158677196,92534.1717569381,28015.0663206459,1481.4814814815,513.4850007219,31221.2032324177,1
1483,99,39,144.4754390789,364.0104652972,72.0049493227,21.4901424633,9009.9033461458,22520.1056162298,4268.1635693620,1743.0914105364,175.0123736625,11348.8503283418,1
3463,149,50,44.3876769463,50.4288992244,39.3873692841,46.1209921396,696.7376133103,795.3427219791,566.2887496605,772.1274691232,10.8340218757,307.6624037080,0
582,149,32,238.7985103492,590.5637254902,70.7533539732,78.9583026193,14588.7973786094,36410.9857586826,4181.6603671505,4632.6257478562,350.7216938117,21849.6149317724,0
818,106,50,157.6499402202,457.0165857151,18.4078839869,7.3784722222,9064.9951312569,26238.6749430028,1085.8307869035,437.0418595679,367.4709458173,21041.4565764329,0
201,144,13,1145.2302631579,2281.1769005848,1026.0416666667,128.4722222222,69464.2542256592,138068.2063498170,62970.1967592593,7354.3595679012,814.2847002779,52102.9466715432,0
2529,104,36,42.4772867618,50.6498516721,43.2684913567,41.2366603041,649.2206138692,761.8933469347,721.0093459943,582.7992602911,11.9725498940,321.8119463357,0
474,73,25,172.3764525235,241.2982238350,179.1195324284,96.7116013072,10933.5494585636,16097.6876444752,10932.4855000011,5770.4752312145,146.7381467064,10461.1340074121,0
591,191,31,362.2115877487,921.9908840729,127.9411764706,36.7027027027,21751.6926294102,55405.5302032128,7801.6868512111,2047.8608338068,403.2411199331,24156.1553220292,1
1256,198,20,165.8284804754,139.8865727347,158.2050453415,227.0319034293,2760.9453262320,2459.9850124562,2851.1283579420,3431.8801626700,89.2223658842,1780.0340384967,0
2855,169,44,61.8741374628,74.7501922041,57.5755083798,57.7162930520,1012.7083084795,1255.2921533104,924.6539690158,930.5151108609,14.9138977853,401.7297486554,0
642,74,33,139.1070377743,338.2352941176,78.7915107768,28.1157159834,9029.7327930057,21882.4410483147,5414.7838212556,1597.9200680479,128.4569286716,9233.6071963704,1
1990,157,28,82.4297360514,114.3936186711,69.7405486355,63.1550408476,1221.6209370839,1840.1116030426,933.8033608486,890.9478473605,23.1314555746,555.9911543665,0
698,41,11,62.7844105364,99.6089931574,41.1931818182,68.4791934792,1025.1315454987,1659.4714527739,579.0773502066,1178.5563486818,29.0138350851,637.4114608672,0
2517,160,81,240.8353849873,352.1298391151,335.6744988476,53.2276158444,15523.8833483772,21556.3504811595,22342.4995909677,3866.9448459567,344.0961585253,23301.2619020473,1
718,144,23,309.3390456723,908.3485958486,36.9957983193,26.8640350877,18503.4931527922,54528.4123538743,2098.1246910529,1527.2985781339,432.8591699964,26329.8293819864,0
972,174,38,282.8524236254,645.4666165983,185.9000544662,40.7616351138,17792.7569778509,37346.5129470366,11231.5047319763,6282.9830026939,395.8391553280,24132.0615069190,1
2532,72,36,28.6839198471,35.1436656405,25.7510401583,30.3723118967,442.4519136591,543.4146543000,380.7312960973,483.6555930636,7.8826752769,209.8536740425,0
579,175,30,386.5790832934,966.5493547846,250.6354393609,28.4589186888,24530.2919247477,62175.0143638175,14897.7082057708,1969.3291879319,532.8047746823,36461.4697471712,0
599,147,28,326.7631058850,770.7425562818,120.0980392157,89.4487221576,20994.7702931047,48678.4559654169,8921.7377219588,5384.1171919383,406.4779211840,25491.2342629891,1
858,134,46,223.2205538604,534.8692810458,106.3008829263,28.4914976091,14555.6594421499,35498.8919859883,6563.8433263134,1604.2430141481,386.9548960061,26031.6184394218,0
2573,141,37,57.3700578922,68.3254235046,53.5719228271,50.2128273449,882.9580027839,1055.3353990468,817.5040257161,776.0345835887,15.5083354548,403.1984467452,0
644,180,27,247.0007070427,723.2710887385,31.3725490196,48.1086601307,16244.8549725952,47986.6432189034,1976.1630142253,2832.9724278055,419.5929683840,29843.1230105418,0
699,115,36,267.1313484294,624.4566707802,180.7115270351,44.7951835512,18747.9340841384,46020.5519432878,10929.4787309854,2702.4868661672,284.8993824029,27784.6908216040,0
1498,189,23,133.3269796723,98.6992672050,107.5251917611,212.8031914326,2189.2152686248,1391.7854597707,1612.2459713703,3876.3594131083,64.6125205864,1429.6477073403,0
1013,60,58,285.8335191927,495.2774092093,269.8013415893,92.4218067794,17420.3807176460,30102.0781262855,16312.3990351214,5846.6649915310,266.5864989930,16158.7677170303,0
818,148,50,157.6499402202,457.0165857151,18.4078839869,7.3784722222,9064.9951312569,26238.6749430028,1085.8307869035,437.0418595679,367.4709458173,21041.4565764329,1
486,208,20,239.2874153710,614.2331932773,119.4852941176,24.0249946132,14108.9778493473,35960.3294613052,7143.4364186851,1574.6639762762,314.7634354008,18417.2737505877,0
1505,44,49,48.7143620336,84.8119456116,38.5572540420,22.7738864473,3009.4279622693,5039.4814873798,2679.7952769478,1309.0071224802,50.3253846699,3338.9924958035,1
